,Unnamed: 0,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
1091,1091,4.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,7,1.0,1
1092,1092,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,18,2.0,1
1093,1093,4.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,7,2.0,1
1094,1094,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,15,2.0,1
1095,1095,4.0,2.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5.0,15,1.0,1
1096,1096,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,7,1.0,1
1097,1097,2.0,1.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.0,15,2.0,1
1098,1098,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1099,1099,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,15,1.0,1
1100,1100,1.0,2.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2.0,15,1.0,1
1101,1101,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,15,2.0,1
1102,1102,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5.0,15,1.0,0
1103,1103,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.0,7,2.0,1
1104,1104,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1105,1105,3.0,3.0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,6.0,15,2.0,0
1106,1106,2.0,1.0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,5.0,18,2.0,1
1107,1107,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,15,2.0,1
1108,1108,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,15,1.0,1
1109,1109,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
1110,1110,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3.0,18,2.0,1
1111,1111,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1112,1112,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,5.0,18,1.0,1
1113,1113,1.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,4.0,15,1.0,1
1114,1114,4.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,0
1115,1115,4.0,2.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3.0,15,1.0,1
1116,1116,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,7,1.0,1
1117,1117,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1118,1118,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,15,1.0,1
1119,1119,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,15,1.0,0
1120,1120,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,18,1.0,1
1121,1121,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,18,1.0,1
1122,1122,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,7,1.0,1
1123,1123,3.0,1.0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,2.0,15,2.0,1
1124,1124,3.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,15,2.0,0
1125,1125,4.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1126,1126,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,7,2.0,1
1127,1127,2.0,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.0,7,1.0,1
1128,1128,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7.0,18,2.0,1
1129,1129,3.0,3.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,4.0,18,1.0,1
1130,1130,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,18,2.0,1
1131,1131,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,18,2.0,1
1132,1132,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,7,2.0,1
1133,1133,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,18,1.0,1
1134,1134,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,18,1.0,1
1135,1135,4.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,18,2.0,1
1136,1136,2.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4.0,7,2.0,1
1137,1137,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4.0,7,2.0,1
1138,1138,1.0,3.0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1.0,7,2.0,1
1139,1139,2.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1140,1140,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2.0,15,2.0,1
1141,1141,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,7,2.0,1
1142,1142,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,18,1.0,1
1143,1143,2.0,1.0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1.0,18,2.0,0
1144,1144,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,5.0,7,1.0,1
1145,1145,4.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.0,18,1.0,1
1146,1146,4.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1.0,18,2.0,1
1147,1147,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,7,1.0,0
1148,1148,1.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,3.0,7,1.0,1
1149,1149,4.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2.0,7,1.0,1
1150,1150,4.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,18,2.0,1
1151,1151,4.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,18,1.0,1
1152,1152,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,15,1.0,1
1153,1153,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,15,1.0,1
1154,1154,4.0,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,18,1.0,1
1155,1155,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15,2.0,1
1156,1156,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1157,1157,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4.0,15,1.0,1
1158,1158,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,18,2.0,1
1159,1159,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1160,1160,4.0,2.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
1161,1161,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,18,2.0,1
1162,1162,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
1163,1163,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,18,1.0,1
1164,1164,1.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,18,1.0,1
1165,1165,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1166,1166,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,18,2.0,1
1167,1167,5.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,18,1.0,1
1168,1168,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,15,2.0,1
1169,1169,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,18,1.0,1
1170,1170,4.0,1.0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0,18,1.0,1
1171,1171,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,18,2.0,1
1172,1172,2.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,2.0,15,2.0,0
1173,1173,4.0,2.0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2.0,18,2.0,1
1174,1174,4.0,3.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,18,1.0,1
1175,1175,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,7,1.0,1
1176,1176,3.0,1.0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,2.0,15,2.0,1
1177,1177,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,7,1.0,1
1178,1178,2.0,1.0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,4.0,15,1.0,1
1179,1179,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,15,1.0,1
1180,1180,3.0,1.0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2.0,15,2.0,1
1181,1181,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1182,1182,1.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.0,7,1.0,1
1183,1183,4.0,2.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2.0,18,2.0,0
1184,1184,1.0,3.0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1.0,18,2.0,1
1185,1185,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,5.0,7,2.0,1
1186,1186,3.0,1.0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,5.0,15,1.0,1
1187,1187,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
1188,1188,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4.0,18,1.0,1
1189,1189,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
1190,1190,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,0
1191,1191,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5.0,18,2.0,1
1192,1192,4.0,2.0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,4.0,15,1.0,1
1193,1193,4.0,3.0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,2.0,7,2.0,1
1194,1194,4.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
1195,1195,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,7,2.0,0
1196,1196,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
1197,1197,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.0,15,1.0,1
1198,1198,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.0,15,1.0,1
1199,1199,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4.0,15,2.0,1
1200,1200,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,15,2.0,1
1201,1201,3.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,7,2.0,1
1202,1202,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,15,1.0,1
1203,1203,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,15,1.0,1
1204,1204,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.0,15,1.0,0
1205,1205,4.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.0,18,1.0,1
1206,1206,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,15,2.0,0
1207,1207,4.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,18,2.0,1
1208,1208,1.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,4.0,15,1.0,1
1209,1209,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1210,1210,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1211,1211,4.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1212,1212,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,15,2.0,0
1213,1213,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1214,1214,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3.0,15,1.0,1
1215,1215,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,15,1.0,1
1216,1216,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,18,1.0,1
1217,1217,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2.0,15,2.0,1
1218,1218,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,15,2.0,0
1219,1219,2.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.0,18,2.0,0
1220,1220,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2.0,15,2.0,1
1221,1221,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,18,1.0,1
1222,1222,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0,7,1.0,1
1223,1223,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1224,1224,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
1225,1225,2.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.0,15,1.0,1
1226,1226,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,15,1.0,1
1227,1227,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,0
1228,1228,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.0,15,2.0,1
1229,1229,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,15,2.0,1
1230,1230,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,5.0,15,2.0,1
1231,1231,1.0,3.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3.0,18,2.0,1
1232,1232,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,15,2.0,1
1233,1233,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,4.0,15,2.0,1
1234,1234,1.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,4.0,15,2.0,1
1235,1235,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
1236,1236,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,15,1.0,1
1237,1237,3.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
1238,1238,3.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0,7,2.0,1
1239,1239,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1240,1240,1.0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.0,15,1.0,1
1241,1241,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,15,2.0,1
1242,1242,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3.0,7,2.0,1
1243,1243,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1244,1244,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,18,1.0,1
1245,1245,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,18,1.0,1
1246,1246,3.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1247,1247,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1248,1248,3.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.0,18,2.0,1
1249,1249,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,15,2.0,1
1250,1250,2.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,15,2.0,1
1251,1251,3.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.0,7,1.0,1
1252,1252,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,3.0,7,2.0,1
1253,1253,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,15,1.0,1
1254,1254,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,7,1.0,1
1255,1255,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1256,1256,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.0,7,1.0,1
1257,1257,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,7,1.0,0
1258,1258,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,18,1.0,1
1259,1259,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1260,1260,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,6.0,7,2.0,1
1261,1261,2.0,2.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,18,1.0,1
1262,1262,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,7,2.0,1
1263,1263,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,7,1.0,1
1264,1264,3.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,4.0,7,1.0,1
1265,1265,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,7,2.0,1
1266,1266,3.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,7,2.0,1
1267,1267,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,15,2.0,1
1268,1268,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,15,1.0,0
1269,1269,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3.0,7,2.0,1
1270,1270,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,15,1.0,1
1271,1271,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
1272,1272,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1273,1273,3.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,7,2.0,1
1274,1274,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,7,1.0,1
1275,1275,3.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,3.0,18,1.0,1
1276,1276,1.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,7,1.0,1
1277,1277,2.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1.0,7,2.0,1
1278,1278,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3.0,7,1.0,1
1279,1279,2.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,3.0,7,1.0,1
1280,1280,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4.0,7,1.0,0
1281,1281,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1282,1282,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1283,1283,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1284,1284,2.0,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2.0,7,2.0,1
1285,1285,2.0,1.0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,5.0,7,1.0,1
1286,1286,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,6.0,7,2.0,1
1287,1287,1.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,15,2.0,0
1288,1288,1.0,1.0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,3.0,15,1.0,1
1289,1289,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15,1.0,1
1290,1290,1.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,5.0,15,2.0,1
1291,1291,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,2.0,18,2.0,0
1292,1292,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1293,1293,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4.0,18,1.0,1
1294,1294,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,7,2.0,1
1295,1295,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5.0,18,2.0,1
1296,1296,4.0,1.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4.0,18,2.0,1
1297,1297,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2.0,7,1.0,1
1298,1298,1.0,3.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,18,1.0,1
1299,1299,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,18,2.0,1
1300,1300,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,18,2.0,1
1301,1301,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,7,1.0,1
1302,1302,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1303,1303,4.0,2.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1304,1304,4.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,18,2.0,1
1305,1305,1.0,2.0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,2.0,18,2.0,1
1306,1306,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,7,2.0,1
1307,1307,2.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2.0,18,1.0,1
1308,1308,4.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,5.0,18,1.0,1
1309,1309,3.0,3.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,7,1.0,1
1310,1310,2.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1311,1311,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0,18,1.0,1
1312,1312,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,7,2.0,1
1313,1313,3.0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2.0,7,1.0,1
1314,1314,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5.0,7,1.0,1
1315,1315,2.0,3.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,5.0,15,1.0,1
1316,1316,4.0,2.0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,4.0,15,1.0,0
1317,1317,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,15,1.0,1
1318,1318,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
1319,1319,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,18,2.0,1
1320,1320,2.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,15,2.0,1
1321,1321,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,5.0,18,2.0,0
1322,1322,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,18,2.0,1
1323,1323,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,18,1.0,0
1324,1324,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18,1.0,1
1325,1325,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,18,2.0,1
1326,1326,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1.0,18,1.0,1
1327,1327,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
1328,1328,3.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3.0,18,2.0,1
1329,1329,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3.0,18,2.0,0
1330,1330,3.0,2.0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,5.0,7,1.0,1
1331,1331,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,7,2.0,1
1332,1332,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,15,2.0,1
1333,1333,1.0,2.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3.0,15,1.0,1
1334,1334,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0,15,2.0,1
1335,1335,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,18,1.0,1
1336,1336,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,3.0,15,1.0,1
1337,1337,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2.0,7,1.0,1
1338,1338,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
1339,1339,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,7,1.0,1
1340,1340,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,0
1341,1341,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,15,1.0,1
1342,1342,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,7,2.0,1
1343,1343,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
1344,1344,1.0,3.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,6.0,7,2.0,1
1345,1345,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,18,1.0,1
1346,1346,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.0,18,1.0,1
