,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
14003,3.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,3.0,0,2.0,1
14004,4.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,0,1.0,1
14005,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14006,3.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
14007,4.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14008,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14009,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14010,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14011,3.0,2.0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,2.0,0,1.0,1
14012,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14013,3.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2.0,0,1.0,0
14014,1.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14015,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
14016,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14017,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14018,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6.0,0,2.0,0
14019,3.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
14020,2.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1.0,0,2.0,1
14021,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14022,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,0
14023,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,0
14024,4.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,0
14025,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,0
14026,3.0,1.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14027,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14028,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
14029,2.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
14030,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14031,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
14032,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,0,2.0,1
14033,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14034,2.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2.0,0,1.0,1
14035,2.0,2.0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,2.0,0,2.0,1
14036,2.0,5.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14037,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,0
14038,3.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,0,1.0,1
14039,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14040,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,0
14041,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14042,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14043,3.0,5.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0,1.0,1
14044,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14045,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14046,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14047,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14048,2.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14049,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14050,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,0
14051,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
14052,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,0
14053,2.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0,0,2.0,1
14054,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,0,1.0,1
14055,4.0,2.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3.0,0,2.0,1
14056,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14057,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4.0,0,2.0,1
14058,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14059,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14060,4.0,3.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14061,2.0,2.0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1.0,0,2.0,1
14062,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14063,2.0,1.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14064,2.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14065,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14066,2.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,0
14067,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
14068,3.0,2.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2.0,0,1.0,1
14069,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14070,1.0,2.0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,2.0,0,1.0,1
14071,3.0,1.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1.0,0,2.0,1
14072,2.0,1.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14073,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14074,2.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1.0,0,2.0,1
14075,2.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
14076,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14077,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14078,3.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
14079,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14080,3.0,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14081,3.0,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,0
14082,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
14083,3.0,1.0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1.0,0,2.0,1
14084,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14085,1.0,5.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,1
14086,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14087,1.0,5.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2.0,0,2.0,1
14088,4.0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2.0,0,1.0,1
14089,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,0
14090,1.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14091,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14092,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14093,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14094,3.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14095,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14096,2.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
14097,2.0,2.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2.0,0,2.0,1
14098,1.0,1.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1.0,0,1.0,1
14099,1.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.0,0,1.0,0
14100,2.0,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14101,2.0,1.0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2.0,0,1.0,1
14102,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14103,2.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1.0,0,1.0,1
14104,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14105,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14106,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,0,1.0,1
14107,1.0,1.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0,1.0,1
14108,2.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2.0,0,2.0,1
14109,2.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
14110,2.0,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1.0,0,1.0,1
14111,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14112,2.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,1.0,0
14113,4.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14114,3.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0,2.0,1
14115,3.0,1.0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2.0,0,2.0,1
14116,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14117,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14118,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14119,3.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14120,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14121,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,2.0,1
14122,2.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0,1.0,0
14123,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
14124,3.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2.0,0,2.0,0
14125,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4.0,0,1.0,1
14126,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14127,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0,0,2.0,1
14128,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14129,2.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14130,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14131,1.0,5.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,1
14132,1.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14133,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14134,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14135,3.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
14136,4.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0,1.0,1
14137,4.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14138,1.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14139,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
14140,3.0,3.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1.0,0,2.0,1
14141,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14142,2.0,1.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1.0,0,1.0,1
14143,2.0,1.0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,3.0,0,1.0,1
14144,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,0,2.0,1
14145,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
14146,2.0,1.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,3.0,0,2.0,1
14147,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0
14148,1.0,5.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1.0,1
14149,3.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1.0,0,2.0,1
14150,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,0,2.0,0
14151,3.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14152,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14153,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
14154,2.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,3.0,0,1.0,0
14155,2.0,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14156,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14157,2.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,3.0,0,1.0,1
14158,3.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14159,3.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14160,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
14161,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14162,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,2.0,0,2.0,1
14163,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14164,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1.0,0,1.0,1
14165,2.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,4.0,0,2.0,1
14166,3.0,5.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1.0,0,2.0,1
14167,2.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14168,2.0,1.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1.0,0,1.0,1
14169,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3.0,0,2.0,1
14170,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1.0,0
14171,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0,1.0,1
14172,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,1.0,0
14173,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0,2.0,1
14174,2.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,2.0,1
14175,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14176,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14177,3.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
14178,2.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,0
14179,2.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1.0,0,2.0,1
14180,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14181,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14182,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14183,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14184,3.0,5.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
14185,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14186,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14187,2.0,1.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14188,2.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1.0,0,2.0,1
14189,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,0
14190,3.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14191,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14192,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14193,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2.0,0,2.0,0
14194,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14195,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14196,3.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14197,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14198,4.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1.0,1
14199,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14200,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,0
14201,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14202,4.0,2.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,2.0,0,2.0,1
14203,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14204,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,1
14205,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14206,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
14207,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,1
14208,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,1
14209,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14210,3.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,1.0,1
14211,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1.0,0,2.0,1
14212,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
14213,2.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,6.0,0,2.0,1
14214,3.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5.0,0,1.0,1
14215,2.0,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
14216,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,2.0,1
14217,2.0,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,5.0,0,2.0,1
14218,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1.0,0,1.0,0
14219,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14220,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14221,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14222,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14223,3.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0,0,2.0,1
14224,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,1
14225,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0,2.0,1
14226,2.0,5.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,1
14227,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14228,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2.0,0,1.0,0
14229,4.0,1.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,2.0,1
14230,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14231,4.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,2.0,0
14232,2.0,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1.0,0,1.0,0
14233,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14234,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14235,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14236,1.0,3.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,3.0,0,1.0,1
14237,2.0,2.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.0,0,2.0,1
14238,4.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,0,2.0,1
14239,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14240,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
14241,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
14242,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14243,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14244,4.0,2.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1.0,0,2.0,1
14245,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14246,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14247,1.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0,1.0,1
14248,2.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0,2.0,0
14249,3.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,2.0,0,1.0,1
14250,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,0,1.0,1
14251,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14252,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,0
14253,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
14254,2.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3.0,0,1.0,0
14255,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14256,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,0,2.0,1
14257,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14258,2.0,1.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14259,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,0,2.0,1
14260,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
14261,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14262,2.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0,0,2.0,1
14263,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3.0,0,2.0,1
14264,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0,0,2.0,1
14265,2.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14266,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14267,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14268,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
14269,3.0,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1.0,0,2.0,1
14270,4.0,2.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,3.0,0,2.0,1
14271,2.0,1.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2.0,0,1.0,1
14272,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,0,2.0,0
14273,1.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,3.0,0,2.0,1
14274,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
